-1.173337413319099465e+00,-3.266600159150472860e-01,1.063840558002761005e+00,-7.891905259741105461e-01,5.047166515846569501e-01,-3.774046208077008191e-01,0.000000000000000000e+00
9.978857281714932359e-01,5.956590013110363291e-01,-9.374204377381519793e-01,1.117737337068231307e+00,-2.525293249979712606e-01,8.300906935101433071e-01,0.000000000000000000e+00
-1.385087354481067679e-01,-1.120867517219136689e+00,1.779358238368071443e-01,-5.372186351193322107e-01,5.124657028542897175e-01,-5.494877804836356683e-01,0.000000000000000000e+00
-3.113754801806672967e-01,1.012003760326655621e+00,2.655307069368345596e-01,-4.237142719745285446e-01,-9.773344714809221179e-01,-3.466374089364930855e-01,0.000000000000000000e+00
-4.475810167826857477e-01,4.010389871483607815e-01,3.478480754253760465e-01,5.097997834763898783e-01,5.556447870678506984e-01,7.805712310775306806e-01,0.000000000000000000e+00
8.633201103606116256e-01,-5.238960250397840523e-01,-7.013492172467922225e-01,-5.457280165106667136e-01,-8.478691626373147106e-01,-1.006590243169287913e+00,0.000000000000000000e+00
-5.895761919686499652e-01,-1.331138576021574371e-01,5.732714300159968968e-01,-1.119439993111130738e+00,-4.800271063301086993e-01,-1.014756184705117859e+00,0.000000000000000000e+00
7.942625181869429341e-01,-9.845772347176879880e-01,-7.074411497556185591e-01,8.740393322861030878e-01,9.803880789075316571e-01,6.454217144234611903e-01,0.000000000000000000e+00
